CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance_to_Salary,Product_Density,Engagement_Product,Age_Tenure,High_Balance_Flag,Zero_Balance_Flag,Senior_Customer_Flag,Low_CreditScore_Flag
602,France,Male,31,7,155271.83,1,1,1,179446.31,0.8652829361606822,0.125,1,217,1,0,0,1
775,France,Female,30,5,0.0,1,1,0,193880.6,0.0,0.16666666666666666,0,150,0,1,0,0
514,France,Male,26,1,0.0,2,0,0,121551.93,0.0,1.0,0,26,0,1,0,1
653,France,Male,29,2,0.0,2,1,1,41671.81,0.0,0.6666666666666666,2,58,0,1,0,0
666,Germany,Male,30,3,110153.27,1,0,1,74849.46,1.4716641910309038,0.25,1,90,1,0,0,0
599,Spain,Male,25,3,0.0,2,1,1,120790.02,0.0,0.5,2,75,0,1,0,1
779,France,Female,42,5,0.0,2,0,0,25951.91,0.0,0.3333333333333333,0,210,0,1,0,0
601,France,Male,44,1,100486.18,2,1,1,62678.53,1.6031993730548562,1.0,2,44,1,0,0,1
770,France,Male,24,9,101827.07,1,1,0,167256.35,0.6088083950175883,0.1,0,216,1,0,0,0
705,Germany,Female,48,1,156848.13,2,1,1,99475.95,1.5767442281275024,1.0,2,48,1,0,0,0
671,France,Female,34,5,164757.56,1,1,0,110748.88,1.4876679565517954,0.16666666666666666,0,170,1,0,0,0
607,Spain,Male,28,1,135936.1,2,1,1,110560.14,1.2295217788255335,1.0,2,28,1,0,0,1
532,France,Male,44,3,148595.55,1,1,0,74838.64,1.9855458356806055,0.25,0,132,1,0,0,1
834,Germany,Female,68,9,130169.27,2,0,1,93112.2,1.3979829710821998,0.2,2,612,1,0,1,0
759,France,Female,39,6,0.0,2,1,1,140497.67,0.0,0.2857142857142857,2,234,0,1,0,0
676,Spain,Male,35,0,0.0,2,0,0,139911.58,0.0,2.0,0,0,0,1,0,0
694,France,Male,39,5,77652.4,1,1,1,25407.59,3.0562678317778267,0.16666666666666666,1,195,0,0,0,0
471,France,Male,42,3,164951.56,1,1,0,190531.77,0.8657430726644696,0.25,0,126,1,0,0,1
615,France,Male,30,7,0.0,2,1,1,156346.84,0.0,0.25,2,210,0,1,0,1
596,Spain,Female,76,9,134208.25,1,1,1,13455.43,9.974281758368182,0.1,1,684,1,0,1,1
551,Spain,Male,49,1,150777.72,2,1,1,135757.27,1.1106419567806571,1.0,2,49,1,0,0,1
700,Spain,Female,40,2,0.0,2,1,0,199753.97,0.0,0.6666666666666666,0,80,0,1,0,0
743,Germany,Female,34,1,131736.88,1,1,1,108543.21,1.2136814453893523,0.5,1,34,1,0,0,0
683,France,Female,33,9,0.0,2,1,1,38784.42,0.0,0.2,2,297,0,1,0,0
543,France,Female,32,7,147256.86,1,1,0,112771.95,1.305793328926209,0.125,0,224,1,0,0,1
559,France,Female,43,1,0.0,2,1,1,196645.87,0.0,1.0,2,43,0,1,0,1
541,France,Male,32,8,0.0,2,0,0,40889.14,0.0,0.2222222222222222,0,256,0,1,0,1
486,France,Male,26,2,0.0,2,1,1,31399.4,0.0,0.6666666666666666,2,52,0,1,0,1
588,France,Male,31,4,99607.37,2,0,1,35877.03,2.776354954688278,0.4,2,124,1,0,0,1
437,France,Female,43,6,0.0,1,1,0,148330.97,0.0,0.14285714285714285,0,258,0,1,0,1
682,France,Male,44,3,115282.3,1,0,0,23766.4,4.850642082940622,0.25,0,132,1,0,0,0
825,France,Female,36,3,146053.66,1,1,1,138344.7,1.055722843014586,0.25,1,108,1,0,0,0
405,France,Male,39,10,0.0,1,1,0,160810.85,0.0,0.09090909090909091,0,390,0,1,0,1
833,France,Female,28,4,136674.51,2,0,0,5278.78,25.891306324567424,0.4,0,112,1,0,0,0
701,France,Male,37,8,130091.5,1,1,1,120031.29,1.083813229033863,0.1111111111111111,1,296,1,0,0,0
564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0.6865011539816338,0.1,1,333,1,0,0,1
611,France,Female,46,5,0.0,1,1,0,77677.14,0.0,0.16666666666666666,0,230,0,1,0,1
492,Germany,Male,51,8,117808.74,2,1,1,67311.12,1.7502121491961509,0.2222222222222222,2,408,1,0,0,1
785,France,Male,28,8,0.0,2,1,0,77231.27,0.0,0.2222222222222222,0,224,0,1,0,0
850,Spain,Male,71,10,69608.14,1,1,0,97893.4,0.7110606026555417,0.09090909090909091,0,710,0,0,1,0
513,Germany,Male,34,7,60515.13,1,0,0,124571.09,0.4857879143547672,0.125,0,238,0,0,0,1
550,Spain,Male,39,2,116120.19,2,1,1,195638.13,0.5935457980507174,0.6666666666666666,2,78,1,0,0,1
850,Germany,Female,31,3,51293.47,1,0,0,35534.68,1.44347634479894,0.25,0,93,0,0,0,0
573,Spain,Female,72,8,98765.84,1,1,1,96015.53,1.028644428666904,0.1111111111111111,1,576,1,0,1,1
784,Spain,Female,42,2,109052.04,2,1,0,6409.55,17.01399318204866,0.6666666666666666,0,84,1,0,0,0
544,Spain,Male,22,4,0.0,2,1,0,70007.67,0.0,0.4,0,88,0,1,0,1
636,Germany,Male,49,6,113599.74,2,1,0,158887.09,0.7149714932786547,0.2857142857142857,0,294,1,0,0,1
816,Germany,Female,25,2,150355.35,2,1,1,35770.84,4.2032938002015054,0.6666666666666666,2,50,1,0,0,0
562,Spain,Female,29,9,120307.58,1,1,1,6795.61,17.703720490139958,0.1,1,261,1,0,0,1
613,France,Female,40,9,95624.36,2,1,1,60706.33,1.5751958650770026,0.2,2,360,0,0,0,1
584,Spain,Female,50,1,0.0,1,0,1,152567.75,0.0,0.5,1,50,0,1,0,1
629,Spain,Male,32,3,0.0,2,1,1,15404.64,0.0,0.5,2,96,0,1,0,1
633,France,Male,31,1,0.0,1,1,0,48606.71,0.0,0.5,0,31,0,1,0,1
592,Spain,Male,45,8,84692.5,1,0,1,67214.02,1.2600421757246478,0.1111111111111111,1,360,0,0,0,1
579,Spain,Male,37,5,152212.88,2,0,0,120219.14,1.266128504995128,0.3333333333333333,0,185,1,0,0,1
485,Spain,Female,21,5,113157.22,1,1,1,54141.5,2.090027428128146,0.16666666666666666,1,105,1,0,0,1
617,France,Male,41,7,0.0,2,0,1,14496.67,0.0,0.25,2,287,0,1,0,1
703,France,Male,36,2,0.0,2,1,0,108790.95,0.0,0.6666666666666666,0,72,0,1,0,0
584,France,Male,38,1,115341.55,1,0,1,173632.92,0.6642838811902719,0.5,1,38,1,0,0,1
583,France,Male,38,8,0.0,1,1,0,47848.56,0.0,0.1111111111111111,0,304,0,1,0,1
635,Spain,Male,29,2,0.0,2,0,0,117173.8,0.0,0.6666666666666666,0,58,0,1,0,1
554,France,Male,24,10,0.0,1,0,0,92180.62,0.0,0.09090909090909091,0,240,0,1,0,1
518,France,Male,46,3,0.0,2,1,0,76515.79,0.0,0.5,0,138,0,1,0,1
687,France,Female,61,7,80538.56,1,1,0,131305.37,0.6133683641423043,0.125,0,427,0,0,1,0
653,Spain,Male,55,7,0.0,2,1,1,41967.03,0.0,0.25,2,385,0,1,0,0
680,Germany,Male,30,4,108300.27,2,0,1,44384.57,2.4400432402521868,0.4,2,120,1,0,0,0
681,Spain,Male,33,10,0.0,1,0,0,158336.36,0.0,0.09090909090909091,0,330,0,1,0,0
665,Germany,Female,37,3,111911.63,1,1,1,110359.68,1.014062654041766,0.25,1,111,1,0,0,0
714,France,Male,54,7,126113.28,1,1,0,112777.38,1.1182497766839414,0.125,0,378,1,0,0,0
563,Spain,Male,26,7,0.0,2,0,0,6139.74,0.0,0.25,0,182,0,1,0,1
597,Spain,Male,26,5,0.0,2,0,1,95159.13,0.0,0.3333333333333333,2,130,0,1,0,1
603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0.8924005044195541,0.1,0,315,1,0,0,1
459,Germany,Male,48,4,133994.52,1,1,1,19287.06,6.947379227316137,0.2,1,192,1,0,0,1
770,France,Female,33,4,0.0,1,1,0,26080.54,0.0,0.2,0,132,0,1,0,0
535,France,Female,48,9,0.0,1,1,0,149892.79,0.0,0.1,0,432,0,1,0,1
668,Germany,Female,28,1,124511.01,1,0,0,114258.18,1.089733881635433,0.5,0,28,1,0,0,0
716,Germany,Male,66,5,121411.9,1,0,0,10070.4,12.056313552589767,0.16666666666666666,0,330,1,0,1,0
551,France,Female,26,2,144258.52,1,1,0,49778.79,2.8979916948563833,0.3333333333333333,0,52,1,0,0,1
554,Spain,Male,66,8,0.0,2,1,1,116747.62,0.0,0.2222222222222222,2,528,0,1,1,1
708,Germany,Male,37,8,153366.13,1,1,1,26912.34,5.698728910232258,0.1111111111111111,1,296,1,0,0,0
632,Spain,Female,39,5,97854.37,2,1,0,93536.38,1.0461637493347506,0.3333333333333333,0,195,1,0,0,1
433,France,Female,49,10,0.0,1,1,1,87711.61,0.0,0.09090909090909091,1,490,0,1,0,1
615,Germany,Female,33,3,137657.25,2,1,1,171657.57,0.8019293876757081,0.5,2,99,1,0,0,1
677,France,Female,24,0,148298.59,2,0,0,182913.95,0.8107560412970142,2.0,0,0,1,0,0,0
558,Germany,Male,41,2,124227.14,1,1,1,111184.67,1.117304570854957,0.3333333333333333,1,82,1,0,0,1
591,France,Male,35,7,183027.25,1,1,1,56028.79,3.2666643345323,0.125,1,245,1,0,0,1
683,Germany,Female,49,7,108797.63,2,0,0,140763.18,0.7729125613672554,0.25,0,343,1,0,0,0
712,Spain,Male,52,9,0.0,1,1,1,117977.45,0.0,0.1,1,468,0,1,0,0
675,Spain,Female,50,1,133204.91,1,0,1,8270.06,16.10688556068517,0.5,1,50,1,0,0,0
579,France,Male,31,6,0.0,2,1,0,26149.25,0.0,0.2857142857142857,0,186,0,1,0,1
827,Germany,Female,47,8,143001.5,2,1,0,108977.5,1.3122112362643665,0.2222222222222222,0,376,1,0,0,0
620,France,Male,36,8,0.0,2,1,1,145937.99,0.0,0.2222222222222222,2,288,0,1,0,1
616,France,Male,31,3,94263.91,2,1,0,168895.06,0.5581211789142916,0.5,0,93,0,0,0,1
422,France,Female,33,2,0.0,2,1,0,102655.31,0.0,0.6666666666666666,0,66,0,1,0,1
504,Spain,Female,46,2,163764.84,1,1,1,165122.55,0.9917775615747214,0.3333333333333333,1,92,1,0,0,1
651,France,Female,34,9,0.0,2,1,0,138113.71,0.0,0.2,0,306,0,1,0,1
539,Spain,Male,36,6,0.0,3,1,1,118959.64,0.0,0.42857142857142855,3,216,0,1,0,1
613,France,Female,27,5,125167.74,1,1,0,199104.52,0.6286534328803787,0.16666666666666666,0,135,1,0,0,1
681,France,Male,23,7,157761.56,1,0,0,147759.84,1.0676890283584497,0.125,0,161,1,0,0,0
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,2.632312951646184,0.16666666666666666,0,190,1,0,0,0
717,France,Male,35,4,0.0,1,1,1,167573.06,0.0,0.2,1,140,0,1,0,0
617,France,Female,30,8,0.0,1,1,1,92621.9,0.0,0.1111111111111111,1,240,0,1,0,1
631,Spain,Female,46,10,0.0,2,1,1,129508.96,0.0,0.18181818181818182,2,460,0,1,0,1
536,Germany,Female,35,4,121520.36,1,0,0,77178.42,1.574538063878478,0.2,0,140,1,0,0,1
743,France,Male,23,3,110203.77,1,1,0,95583.45,1.1529586973477104,0.25,0,69,1,0,0,0
837,France,Male,26,4,89900.24,2,1,0,175477.03,0.5123191337350536,0.4,0,104,0,0,0,0
577,France,Female,35,4,108155.49,1,1,0,105407.79,1.0260673333536356,0.2,0,140,1,0,0,1
648,France,Male,42,4,0.0,2,1,0,19283.14,0.0,0.4,0,168,0,1,0,1
588,France,Female,24,0,0.0,2,1,1,140586.08,0.0,2.0,2,0,0,1,0,1
850,Germany,Male,49,8,98649.55,1,1,0,119174.88,0.8277713390607148,0.1111111111111111,0,392,1,0,0,0
593,France,Female,41,6,0.0,1,1,0,65170.66,0.0,0.14285714285714285,0,246,0,1,0,1
686,France,Male,41,5,128876.71,3,1,1,106939.34,1.2051384457768302,0.5,3,205,1,0,0,0
850,France,Female,41,5,0.0,2,1,1,34827.43,0.0,0.3333333333333333,2,205,0,1,0,0
489,France,Male,38,8,0.0,2,0,1,196990.79,0.0,0.2222222222222222,2,304,0,1,0,1
499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0.749735219484553,0.3333333333333333,0,180,1,0,0,1
659,Spain,Male,27,4,0.0,2,1,0,99341.87,0.0,0.4,0,108,0,1,0,0
797,Spain,Male,59,4,129321.44,1,1,1,93624.55,1.3812770261646117,0.2,1,236,1,0,0,0
623,Spain,Female,40,4,0.0,3,1,0,31669.18,0.0,0.6,0,160,0,1,0,1
705,France,Female,55,8,0.0,2,1,1,14392.68,0.0,0.2222222222222222,2,440,0,1,0,0
473,France,Female,33,5,125827.43,1,0,1,145698.73,0.8636137734350875,0.16666666666666666,1,165,1,0,0,1
693,Spain,Female,39,0,0.0,2,0,0,81901.6,0.0,2.0,0,0,0,1,0,0
721,Spain,Male,57,1,0.0,1,1,1,195940.96,0.0,0.5,1,57,0,1,0,0
703,France,Male,28,9,0.0,2,0,1,2151.17,0.0,0.2,2,252,0,1,0,0
675,Spain,Male,36,9,106190.55,1,0,1,22994.32,4.618120909859479,0.1,1,324,1,0,0,0
631,France,Female,34,4,124379.14,1,1,0,106892.91,1.1635864343107507,0.2,0,136,1,0,0,1
798,France,Male,28,3,0.0,2,1,0,2305.27,0.0,0.5,0,84,0,1,0,0
546,Spain,Male,25,7,127728.24,2,1,1,105279.74,1.2132271603254339,0.25,2,175,1,0,0,1
652,Germany,Male,50,8,125437.64,1,1,1,17160.94,7.309485377840608,0.1111111111111111,1,400,1,0,0,0
707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1.3907902710182436,0.09090909090909091,0,510,1,0,0,0
790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0.7286309530808803,0.6666666666666666,2,92,1,0,0,0
534,France,Male,35,2,81951.74,2,1,0,115668.53,0.7085050704802768,0.6666666666666666,0,70,0,0,0,1
619,France,Female,48,4,0.0,1,0,0,18094.96,0.0,0.2,0,192,0,1,0,1
706,France,Male,38,1,0.0,2,1,0,122379.54,0.0,1.0,0,38,0,1,0,0
710,Spain,Female,75,5,0.0,2,1,1,9376.89,0.0,0.3333333333333333,2,375,0,1,1,0
654,Spain,Male,40,5,105683.63,1,1,0,173617.09,0.6087167455692294,0.16666666666666666,0,200,1,0,0,0
850,Germany,Female,30,3,104911.35,2,1,1,42933.26,2.4435915185569415,0.5,2,90,1,0,0,0
697,France,Female,48,1,0.0,2,1,1,87400.53,0.0,1.0,2,48,0,1,0,0
751,Spain,Female,37,3,99773.85,2,1,0,54865.92,1.8185031801161815,0.5,0,111,1,0,0,0
589,France,Male,34,6,0.0,2,1,1,177896.92,0.0,0.2857142857142857,2,204,0,1,0,1
738,France,Male,26,9,0.0,2,1,1,48644.94,0.0,0.2,2,234,0,1,0,0
850,Spain,Female,45,5,174088.3,4,1,0,5669.31,30.70714072788399,0.6666666666666666,0,225,1,0,0,0
458,Spain,Male,36,5,0.0,2,1,0,79723.78,0.0,0.3333333333333333,0,180,0,1,0,1
754,Spain,Female,32,7,0.0,2,1,0,89520.75,0.0,0.25,0,224,0,1,0,0
850,France,Male,46,9,117640.39,1,1,0,88920.68,1.3229812232654992,0.1,0,414,1,0,0,0
589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0.9153950652730288,0.125,1,287,0,0,0,1
645,Spain,Male,49,2,0.0,2,0,0,10023.15,0.0,0.6666666666666666,0,98,0,1,0,1
569,France,Female,44,4,0.0,2,0,0,134394.78,0.0,0.4,0,176,0,1,0,1
742,France,Male,27,0,0.0,2,0,1,131534.96,0.0,2.0,2,0,0,1,0,0
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0.0,0.2857142857142857,2,192,0,1,0,1
680,France,Female,37,10,123806.28,1,1,0,81776.84,1.5139528502201847,0.09090909090909091,0,370,1,0,0,0
722,Spain,Female,50,4,132088.59,1,1,1,128262.14,1.0298330434842269,0.2,1,200,1,0,0,0
797,France,Male,32,10,114084.6,1,0,1,125782.29,0.9070005006269166,0.09090909090909091,1,320,1,0,0,0
646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1.0030669052834396,0.3333333333333333,2,250,1,0,0,1
418,France,Male,35,7,0.0,2,1,1,88878.15,0.0,0.25,2,245,0,1,0,1
621,Spain,Female,40,7,0.0,2,0,1,131283.6,0.0,0.25,2,280,0,1,0,1
703,France,Male,37,8,105961.68,2,0,1,74158.8,1.4288483632421236,0.2222222222222222,2,296,1,0,0,0
646,France,Female,46,8,0.0,2,1,0,133059.15,0.0,0.2222222222222222,0,368,0,1,0,1
603,Spain,Male,46,2,0.0,2,1,0,174478.54,0.0,0.6666666666666666,0,92,0,1,0,1
618,Germany,Female,54,4,118449.21,1,1,1,133573.29,0.886773171492594,0.2,1,216,1,0,0,1
694,France,Female,22,4,0.0,2,1,1,11525.72,0.0,0.4,2,88,0,1,0,0
561,Spain,Male,34,4,85141.79,2,1,1,29217.37,2.9140812468747184,0.4,2,136,0,0,0,1
556,France,Female,52,9,0.0,1,1,0,175149.2,0.0,0.1,0,468,0,1,0,1
850,France,Male,61,1,0.0,1,1,0,53067.83,0.0,0.5,0,61,0,1,1,0
359,France,Female,44,6,128747.69,1,1,0,146955.71,0.8760985877990043,0.14285714285714285,0,264,1,0,0,1
850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0.7118297969582168,0.125,1,266,1,0,0,0
663,France,Male,34,10,0.0,1,1,1,114083.73,0.0,0.09090909090909091,1,340,0,1,0,0
642,Germany,Male,41,4,157777.58,1,1,0,67484.6,2.337979035216923,0.2,0,164,1,0,0,1
731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0.5257882481598073,0.1,1,378,1,0,0,0
664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1.1703304883733212,0.3333333333333333,0,245,1,0,0,0
644,Spain,Female,31,5,86006.3,1,1,1,73922.95,1.1634587093723938,0.16666666666666666,1,155,0,0,0,1
781,France,Male,20,0,125023.1,2,1,1,108301.45,1.154399133160267,2.0,2,0,1,0,0,0
550,France,Female,40,7,114354.95,1,1,0,54018.93,2.116942153426586,0.125,0,280,1,0,0,1
576,Germany,Female,36,8,166287.85,1,1,1,23305.85,7.1350261844129275,0.1111111111111111,1,288,1,0,0,1
518,France,Male,42,7,151027.05,2,1,0,119377.36,1.2651230518081484,0.25,0,294,1,0,0,1
576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0.7520326294256665,0.125,1,203,1,0,0,1
763,Germany,Female,61,1,66101.89,1,1,1,143981.27,0.4591006177400714,0.5,1,61,0,0,1,0
512,France,Male,36,0,129804.17,1,1,0,53020.9,2.4481698726351304,1.0,0,0,1,0,0,1
620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1.9792524019530833,0.1,0,351,1,0,0,1
678,France,Female,41,9,0.0,1,0,0,13160.03,0.0,0.1,0,369,0,1,0,0
632,Germany,Female,50,5,107959.39,1,1,1,6985.34,15.455137473623331,0.16666666666666666,1,250,1,0,0,1
699,Germany,Female,31,10,125837.86,2,1,0,189392.66,0.6644283891466544,0.18181818181818182,0,310,1,0,0,0
832,France,Female,27,10,98590.25,1,1,0,30912.89,3.189292557247155,0.09090909090909091,0,270,1,0,0,0
787,France,Female,42,10,145988.65,2,1,1,79510.37,1.8360957193382448,0.18181818181818182,2,420,1,0,0,0
667,Spain,Male,39,9,0.0,2,1,0,68873.8,0.0,0.2,0,351,0,1,0,0
666,France,Female,31,2,79589.43,1,0,0,4050.57,19.64894570393796,0.3333333333333333,0,62,0,0,0,0
597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0.6797989366701535,0.1111111111111111,1,280,1,0,0,1
719,France,Male,49,5,105918.1,1,1,1,16246.59,6.519404995140519,0.16666666666666666,1,245,1,0,0,0
571,France,Female,23,10,151097.28,1,0,1,17163.75,8.803279003714223,0.09090909090909091,1,230,1,0,0,1
452,France,Female,32,5,0.0,2,0,1,75279.39,0.0,0.3333333333333333,2,160,0,1,0,1
520,Germany,Female,23,3,116022.53,2,1,1,37577.66,3.087540043738753,0.5,2,69,1,0,0,1
850,France,Female,26,4,62610.96,2,0,1,179365.1,0.3490699138238152,0.4,2,104,0,0,0,0
594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0.7913118145220251,0.5,0,18,1,0,0,1
722,France,Male,40,6,0.0,2,1,1,111893.09,0.0,0.2857142857142857,2,240,0,1,0,0
537,Germany,Male,84,8,92242.34,1,1,1,186235.98,0.49529816955885747,0.1111111111111111,1,672,0,0,1,1
666,Spain,Female,47,5,0.0,1,0,0,166650.9,0.0,0.16666666666666666,0,235,0,1,0,0
643,Spain,Male,43,1,0.0,2,1,1,145764.4,0.0,1.0,2,43,0,1,0,1
700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0.8657923596298721,0.2,1,120,1,0,0,0
637,Germany,Female,46,2,143500.82,1,1,0,166996.46,0.8593045625038999,0.3333333333333333,0,92,1,0,0,1
584,Germany,Female,54,1,77354.37,1,0,0,138192.98,0.5597561468028259,0.5,0,54,0,0,0,1
768,France,Male,30,6,0.0,2,1,1,199454.37,0.0,0.2857142857142857,2,180,0,1,0,0
501,Germany,Male,25,6,104013.79,1,1,0,114774.35,0.9062459512948667,0.14285714285714285,0,150,1,0,0,1
654,France,Female,29,4,96974.97,1,0,1,141404.07,0.6858004157871834,0.2,1,116,0,0,0,0
785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0.7322461820137377,0.1,0,342,1,0,0,0
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0.9415639141892371,0.16666666666666666,0,195,1,0,0,0
504,Spain,Male,44,4,113522.64,1,1,1,12405.2,9.15121400702931,0.2,1,176,1,0,0,1
644,Spain,Male,37,9,0.0,2,1,1,96442.86,0.0,0.2,2,333,0,1,0,1
658,France,Male,31,5,100082.14,1,0,1,49809.88,2.0092828972886503,0.16666666666666666,1,155,1,0,0,0
479,France,Female,33,2,208165.53,1,0,0,50774.81,4.099779595433247,0.3333333333333333,0,66,1,0,0,1
743,France,Male,71,0,0.0,2,0,1,29837.65,0.0,2.0,2,0,0,1,1,0
668,France,Male,42,8,187534.79,1,1,1,32900.41,5.7000745583413694,0.1111111111111111,1,336,1,0,0,0
705,Spain,Male,39,6,133261.13,1,1,1,78065.9,1.7070338009297275,0.14285714285714285,1,234,1,0,0,0
767,France,Female,35,9,0.0,2,1,0,39511.61,0.0,0.2,0,315,0,1,0,0
826,France,Female,49,0,0.0,1,0,0,178709.98,0.0,1.0,0,0,0,1,0,0
584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0.759650423933044,0.125,1,203,1,0,0,1
803,France,Male,28,3,0.0,2,1,0,159654.0,0.0,0.5,0,84,0,1,0,0
476,Germany,Female,34,8,111905.43,1,0,1,197221.81,0.5674090000492339,0.1111111111111111,1,272,1,0,0,1
699,France,Female,39,1,0.0,2,0,0,93826.63,0.0,1.0,0,39,0,1,0,0
789,France,Female,27,8,66201.96,1,1,1,79458.12,0.8331679631987267,0.1111111111111111,1,216,0,0,0,0
639,France,Female,38,5,0.0,2,0,0,93716.38,0.0,0.3333333333333333,0,190,0,1,0,1
587,Spain,Male,48,1,0.0,2,1,1,8908.0,0.0,1.0,2,48,0,1,0,1
501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0.7216381150838168,0.4,0,108,0,0,0,1
676,France,Female,40,2,147803.48,1,1,0,95181.06,1.5528665051639476,0.3333333333333333,0,80,1,0,0,0
592,France,Male,42,1,147249.29,2,1,1,63023.02,2.3364365909472444,1.0,2,42,1,0,0,1
659,France,Male,32,9,95377.13,1,0,1,187551.24,0.5085390531142316,0.1,1,288,0,0,0,0
694,France,Male,32,0,91956.49,1,1,1,59961.81,1.5335842930692054,1.0,1,0,0,0,0,0
802,Spain,Male,51,7,0.0,1,0,1,40855.79,0.0,0.125,1,357,0,1,0,0
597,France,Female,41,4,145809.53,2,1,1,52319.26,2.786918813454166,0.4,2,164,1,0,0,1
537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0.9447614254477184,0.5,1,38,0,0,0,1
591,France,Female,31,7,0.0,2,0,1,48778.46,0.0,0.25,2,217,0,1,0,1
677,France,Female,36,7,0.0,1,1,0,47318.75,0.0,0.125,0,252,0,1,0,0
691,Spain,Male,40,1,0.0,2,1,1,145613.17,0.0,1.0,2,40,0,1,0,0
770,France,Female,30,8,0.0,2,1,0,100557.03,0.0,0.2222222222222222,0,240,0,1,0,0
593,France,Female,33,0,95927.04,1,1,0,199478.05,0.4808902032078216,1.0,0,0,0,0,0,1
630,France,Female,28,1,0.0,2,1,1,133267.78,0.0,1.0,2,28,0,1,0,1
586,France,Male,32,1,0.0,2,0,0,31635.99,0.0,1.0,0,32,0,1,0,1
630,Spain,Male,26,7,0.0,2,1,1,6656.64,0.0,0.25,2,182,0,1,0,1
581,Germany,Male,41,2,127913.71,2,1,1,44205.95,2.8935858181986815,0.6666666666666666,2,82,1,0,0,1
769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1.922657940776622,0.125,1,238,1,0,0,0
574,Germany,Male,54,1,99774.5,1,0,0,4896.11,20.378320748512596,0.5,0,54,1,0,0,1
654,France,Female,37,5,0.0,1,0,1,71492.28,0.0,0.16666666666666666,1,185,0,1,0,0
619,France,Female,49,9,145359.99,1,1,0,38186.85,3.8065457087976617,0.1,0,441,1,0,0,1
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0.8896970052367573,0.3333333333333333,1,78,1,0,0,1
590,Spain,Male,30,3,0.0,2,1,0,83090.35,0.0,0.5,0,90,0,1,0,1
666,France,Male,43,7,137780.74,2,1,1,119100.05,1.156848716688196,0.25,2,301,1,0,0,0
476,France,Female,40,4,0.0,2,0,0,182547.04,0.0,0.4,0,160,0,1,0,1
723,France,Male,30,3,124119.54,1,1,0,162198.32,0.7652332034018601,0.25,0,90,1,0,0,0
594,France,Male,50,7,81310.34,1,1,1,183868.01,0.4422212433799658,0.125,1,350,0,0,0,1
649,Spain,Female,49,2,0.0,1,1,0,84863.85,0.0,0.3333333333333333,0,98,0,1,0,1
789,France,Male,37,3,0.0,1,1,0,121883.87,0.0,0.25,0,111,0,1,0,0
790,Spain,Male,20,8,0.0,2,1,0,168152.76,0.0,0.2222222222222222,0,160,0,1,0,0
613,Spain,Male,34,3,0.0,1,1,1,41724.72,0.0,0.25,1,102,0,1,0,1
624,Germany,Female,35,0,180303.24,2,1,0,163587.9,1.1021795621803323,2.0,0,0,1,0,0,1
458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0.47237617786069436,0.125,0,308,0,0,0,1
637,France,Male,27,9,128940.24,1,1,0,46786.92,2.755903573049904,0.1,0,243,1,0,0,1
850,France,Female,46,2,157866.77,1,1,1,18986.12,8.31485158631674,0.3333333333333333,1,92,1,0,0,0
631,Spain,Female,41,0,0.0,1,0,0,87959.83,0.0,1.0,0,0,0,1,0,1
850,France,Male,40,6,0.0,1,1,0,136985.08,0.0,0.14285714285714285,0,240,0,1,0,0
540,Spain,Female,28,6,84121.04,1,0,1,80698.54,1.0424109283761516,0.14285714285714285,1,168,0,0,0,1
645,France,Female,40,3,129596.77,1,1,1,103232.6,1.2553860892779993,0.25,1,120,1,0,0,1
776,France,Male,39,8,125211.55,2,1,0,144496.07,0.8665394844302685,0.2222222222222222,0,312,1,0,0,0
713,France,Male,46,5,0.0,1,1,1,55701.62,0.0,0.16666666666666666,1,230,0,1,0,0
741,France,Male,32,8,0.0,2,1,0,143598.7,0.0,0.2222222222222222,0,256,0,1,0,0
667,Spain,Male,45,3,0.0,2,0,0,163655.01,0.0,0.5,0,135,0,1,0,0
689,Spain,Male,38,5,75075.14,1,1,1,8651.92,8.677280881006759,0.16666666666666666,1,190,0,0,0,0
